rouge-1,rouge-L,highlight-p,highlight-r,highlight-f1,doc_id,mode
0.3616504854368932,0.18689320388349515,0.09401709401709402,0.08208955223880597,0.08764940239043824,doc_2ffe3007,A_TAG_LED_predictions
0.7985436893203883,0.49029126213592233,0.02914798206278027,0.3880597014925373,0.05422314911366007,doc_2ffe3007,B_TEXT_BART_LARGE_predictions
0.7597087378640777,0.4878640776699029,0.032475490196078434,0.39552238805970147,0.06002265005662515,doc_2ffe3007,B_TEXT_BART_predictions1
0.529126213592233,0.27427184466019416,0.0880503144654088,0.208955223880597,0.12389380530973453,doc_2ffe3007,B_TEXT_LED_predictions
0.6353591160220995,0.3867403314917127,0.038018433179723504,0.3473684210526316,0.06853582554517135,doc_d96b139b,A_ONLY_BART_predictions1
0.35359116022099446,0.1712707182320442,0.07518796992481203,0.10526315789473684,0.08771929824561402,doc_d96b139b,A_ONLY_LED_predictions
0.8011049723756906,0.6408839779005525,0.021816336884830034,0.45263157894736844,0.04162633107454017,doc_d96b139b,A_TAG_BART_LARGE_predictions
0.8011049723756906,0.6132596685082873,0.023362112747587607,0.4842105263157895,0.04457364341085271,doc_d96b139b,A_TAG_BART_predictions1
0.47513812154696133,0.23204419889502761,0.06796116504854369,0.14736842105263157,0.09302325581395349,doc_d96b139b,A_TAG_LED_predictions
0.8950276243093923,0.6408839779005525,0.018345448251990307,0.5578947368421052,0.03552278820375335,doc_d96b139b,B_TEXT_BART_LARGE_predictions
0.8287292817679558,0.6243093922651933,0.023564064801178203,0.5052631578947369,0.0450281425891182,doc_d96b139b,B_TEXT_BART_predictions1
0.5580110497237569,0.24861878453038674,0.039014373716632446,0.2,0.06529209621993128,doc_d96b139b,B_TEXT_LED_predictions
0.5412311265969802,0.22880371660859466,0.0798165137614679,0.2871287128712871,0.12491026561378323,doc_d0fe9934,A_ONLY_BART_predictions1
0.1602787456445993,0.08362369337979095,0.23636363636363636,0.0429042904290429,0.07262569832402235,doc_d0fe9934,A_ONLY_LED_predictions
0.6097560975609756,0.32984901277584205,0.05374592833876222,0.21782178217821782,0.08621815806662313,doc_d0fe9934,A_TAG_BART_LARGE_predictions
0.521486643437863,0.27990708478513354,0.05003474635163308,0.2376237623762376,0.08266360505166476,doc_d0fe9934,A_TAG_BART_predictions1
0.2590011614401858,0.13472706155632985,0.1407035175879397,0.0924092409240924,0.11155378486055775,doc_d0fe9934,A_TAG_LED_predictions
0.5656213704994193,0.2938443670150987,0.04870892018779343,0.2739273927392739,0.08271051320378674,doc_d0fe9934,B_TEXT_BART_LARGE_predictions
0.4912891986062718,0.24390243902439024,0.04093959731543624,0.20132013201320131,0.06804238706079198,doc_d0fe9934,B_TEXT_BART_predictions1
0.2613240418118467,0.1207897793263647,0.09420289855072464,0.0429042904290429,0.05895691609977324,doc_d0fe9934,B_TEXT_LED_predictions
0.46861184792219274,0.2537577365163572,0.07548770144189991,0.2176039119804401,0.11209068010075567,doc_31372ae6,A_ONLY_BART_predictions1
0.04155614500442087,0.023872679045092837,0.35714285714285715,0.03667481662591687,0.0665188470066519,doc_31372ae6,A_ONLY_LED_predictions
0.5994694960212201,0.3297966401414677,0.05512622359608449,0.2616136919315403,0.09106382978723404,doc_31372ae6,A_TAG_BART_LARGE_predictions
0.5349248452696729,0.3015030946065429,0.06764168190127971,0.2713936430317848,0.10829268292682927,doc_31372ae6,A_TAG_BART_predictions1
0.21573828470380194,0.134394341290893,0.16161616161616163,0.039119804400977995,0.06299212598425198,doc_31372ae6,A_TAG_LED_predictions
0.5526083112290009,0.3041556145004421,0.06731662024141133,0.3545232273838631,0.11314865392118612,doc_31372ae6,B_TEXT_BART_LARGE_predictions
0.5517241379310345,0.3129973474801061,0.06573498964803312,0.3105134474327628,0.10850064075181547,doc_31372ae6,B_TEXT_BART_predictions1
0.27851458885941643,0.1290893015030946,0.2087378640776699,0.10513447432762836,0.13983739837398373,doc_31372ae6,B_TEXT_LED_predictions
0.6517533252720678,0.3385731559854897,0.13619167717528374,0.32238805970149254,0.19148936170212766,doc_82703374,A_ONLY_BART_predictions1
0.07859733978234583,0.044740024183796856,0.3103448275862069,0.08059701492537313,0.1279620853080569,doc_82703374,A_ONLY_LED_predictions
0.6819830713422007,0.3808948004836759,0.07457121551081283,0.29850746268656714,0.11933174224343676,doc_82703374,A_TAG_BART_LARGE_predictions
0.7025392986698912,0.42321644498186217,0.08131720430107527,0.3611940298507463,0.13274821722435545,doc_82703374,A_TAG_BART_predictions1
0.27690447400241835,0.14631197097944376,0.2692307692307692,0.041791044776119404,0.07235142118863049,doc_82703374,A_TAG_LED_predictions
0.7533252720677146,0.38814993954050786,0.07487309644670051,0.3522388059701492,0.12349555206698065,doc_82703374,B_TEXT_BART_LARGE_predictions
0.727932285368803,0.3857315598548972,0.08477119279819954,0.3373134328358209,0.1354916067146283,doc_82703374,B_TEXT_BART_predictions1
0.4014510278113664,0.1596130592503023,0.4108527131782946,0.1582089552238806,0.22844827586206895,doc_82703374,B_TEXT_LED_predictions
0.43434343434343436,0.19444444444444445,0.08348457350272233,0.31724137931034485,0.13218390804597702,doc_7f61e8bb,A_ONLY_BART_predictions1
0.10353535353535354,0.04924242424242424,0.19696969696969696,0.04482758620689655,0.07303370786516852,doc_7f61e8bb,A_ONLY_LED_predictions
0.6199494949494949,0.3560606060606061,0.03219178082191781,0.16206896551724137,0.053714285714285714,doc_7f61e8bb,A_TAG_BART_LARGE_predictions
0.4595959595959596,0.24116161616161616,0.037463976945244955,0.22413793103448276,0.06419753086419752,doc_7f61e8bb,A_TAG_BART_predictions1
0.12878787878787878,0.06691919191919192,0.10227272727272728,0.03103448275862069,0.047619047619047616,doc_7f61e8bb,A_TAG_LED_predictions
0.5063131313131313,0.25252525252525254,0.03365143144148669,0.23103448275862068,0.05874616396317405,doc_7f61e8bb,B_TEXT_BART_LARGE_predictions
0.4810606060606061,0.24368686868686867,0.04274465691788527,0.2620689655172414,0.07350096711798841,doc_7f61e8bb,B_TEXT_BART_predictions1
0.24368686868686867,0.11616161616161616,0.09467455621301775,0.1103448275862069,0.10191082802547771,doc_7f61e8bb,B_TEXT_LED_predictions
